matplotlib.ticker.Formatter.format_data,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Formatter.format_data,matplotlib,method,matplotlib.tri.Triangulation
matplotlib.ticker.Formatter.format_data_short,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Formatter.format_data_short,matplotlib,method,matplotlib.tri.Triangulation
matplotlib.ticker.Formatter.get_offset,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Formatter.get_offset,matplotlib,method,matplotlib.tight_layout
matplotlib.ticker.Formatter.set_locs,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Formatter.set_locs,matplotlib,method,matplotlib.tight_layout
matplotlib.ticker.FixedFormatter.get_offset,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.FixedFormatter.get_offset,matplotlib,method,matplotlib.type1font.Type1Font
matplotlib.ticker.FixedFormatter.set_offset_string,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.FixedFormatter.set_offset_string,matplotlib,method,matplotlib.type1font
matplotlib.ticker.ScalarFormatter.fix_minus,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.fix_minus,matplotlib,method,matplotlib.widgets.Lasso
matplotlib.ticker.ScalarFormatter.format_data,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.format_data,matplotlib,method,matplotlib.widgets.Lasso
matplotlib.ticker.ScalarFormatter.format_data_short,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.format_data_short,matplotlib,method,matplotlib.widgets.LassoSelector
matplotlib.ticker.ScalarFormatter.get_offset,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.get_offset,matplotlib,method,matplotlib.ticker.TickHelper
matplotlib.ticker.ScalarFormatter.get_useLocale,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.get_useLocale,matplotlib,method,matplotlib.ticker.TickHelper
matplotlib.ticker.ScalarFormatter.get_useOffset,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.get_useOffset,matplotlib,method,matplotlib.ticker.TickHelper
matplotlib.tri.Triangulation.calculate_plane_coefficients,http://matplotlib.org/api/tri_api.html#matplotlib.tri.Triangulation.calculate_plane_coefficients,matplotlib,method,matplotlib.tri.Triangulation
matplotlib.tri.Triangulation.get_masked_triangles,http://matplotlib.org/api/tri_api.html#matplotlib.tri.Triangulation.get_masked_triangles,matplotlib,method,matplotlib.tri.Triangulation
matplotlib.ticker.ScalarFormatter.pprint_val,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.pprint_val,matplotlib,method,matplotlib.tri.TrapezoidMapTriFinder
matplotlib.ticker.ScalarFormatter.set_locs,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.set_locs,matplotlib,method,matplotlib.tight_layout
matplotlib.ticker.ScalarFormatter.set_powerlimits,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.set_powerlimits,matplotlib,method,matplotlib.tight_layout
matplotlib.units.Registry.get_converter,http://matplotlib.org/api/units_api.html#matplotlib.units.Registry.get_converter,matplotlib,method,matplotlib.widgets.LassoSelector
matplotlib.widgets.AxesWidget.connect_event,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.AxesWidget.connect_event,matplotlib,method,matplotlib.widgets.LockDraw
matplotlib.tri.Triangulation.get_trifinder,http://matplotlib.org/api/tri_api.html#matplotlib.tri.Triangulation.get_trifinder,matplotlib,method,matplotlib.widgets.LockDraw
matplotlib.tri.Triangulation.set_mask,http://matplotlib.org/api/tri_api.html#matplotlib.tri.Triangulation.set_mask,matplotlib,method,matplotlib.ticker.TickHelper
matplotlib.tri.TrapezoidMapTriFinder.__call__,http://matplotlib.org/api/tri_api.html#matplotlib.tri.TrapezoidMapTriFinder.__call__,matplotlib,method,matplotlib.ticker.Formatter
matplotlib.ticker.ScalarFormatter.set_scientific,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.set_scientific,matplotlib,method,matplotlib.ticker.Formatter
matplotlib.ticker.ScalarFormatter.set_useLocale,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.set_useLocale,matplotlib,method,matplotlib.tri.LinearTriInterpolator
matplotlib.ticker.ScalarFormatter.set_useOffset,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.ScalarFormatter.set_useOffset,matplotlib,method,matplotlib.tri.LinearTriInterpolator
matplotlib.widgets.AxesWidget.disconnect_events,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.AxesWidget.disconnect_events,matplotlib,method,matplotlib.tri.CubicTriInterpolator
matplotlib.widgets.Button.disconnect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Button.disconnect,matplotlib,method,matplotlib.widgets.LockDraw
matplotlib.widgets.Button.on_clicked,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Button.on_clicked,matplotlib,method,matplotlib.widgets.LockDraw
matplotlib.tri.LinearTriInterpolator.__call__,http://matplotlib.org/api/tri_api.html#matplotlib.tri.LinearTriInterpolator.__call__,matplotlib,method,matplotlib.widgets.MultiCursor
matplotlib.tri.LinearTriInterpolator.gradient,http://matplotlib.org/api/tri_api.html#matplotlib.tri.LinearTriInterpolator.gradient,matplotlib,method,matplotlib.ticker.Formatter
matplotlib.tri.CubicTriInterpolator.__call__,http://matplotlib.org/api/tri_api.html#matplotlib.tri.CubicTriInterpolator.__call__,matplotlib,method,matplotlib.ticker.Formatter
matplotlib.ticker.LogFormatter.base,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogFormatter.base,matplotlib,method,matplotlib.ticker.Formatter
matplotlib.ticker.LogFormatter.format_data,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogFormatter.format_data,matplotlib,method,matplotlib.tri.CubicTriInterpolator
matplotlib.ticker.LogFormatter.format_data_short,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogFormatter.format_data_short,matplotlib,method,matplotlib.tri.UniformTriRefiner
matplotlib.widgets.CheckButtons.disconnect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.CheckButtons.disconnect,matplotlib,method,matplotlib.tri.UniformTriRefiner
matplotlib.widgets.CheckButtons.on_clicked,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.CheckButtons.on_clicked,matplotlib,method,matplotlib.widgets.MultiCursor
matplotlib.widgets.CheckButtons.set_active,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.CheckButtons.set_active,matplotlib,method,matplotlib.widgets.MultiCursor
matplotlib.tri.CubicTriInterpolator.gradient,http://matplotlib.org/api/tri_api.html#matplotlib.tri.CubicTriInterpolator.gradient,matplotlib,method,matplotlib.widgets.MultiCursor
matplotlib.tri.UniformTriRefiner.refine_field,http://matplotlib.org/api/tri_api.html#matplotlib.tri.UniformTriRefiner.refine_field,matplotlib,method,matplotlib.ticker.FixedFormatter
matplotlib.tri.UniformTriRefiner.refine_triangulation,http://matplotlib.org/api/tri_api.html#matplotlib.tri.UniformTriRefiner.refine_triangulation,matplotlib,method,matplotlib.ticker.FixedFormatter
matplotlib.ticker.LogFormatter.label_minor,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogFormatter.label_minor,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.LogFormatter.pprint_val,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogFormatter.pprint_val,matplotlib,method,matplotlib.tri.TriAnalyzer
matplotlib.ticker.Locator.autoscale,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.autoscale,matplotlib,method,matplotlib.tri.TriAnalyzer
matplotlib.text.Annotation.contains,http://matplotlib.org/api/text_api.html#matplotlib.text.Annotation.contains,matplotlib,method,matplotlib.widgets.RadioButtons
matplotlib.widgets.Cursor.clear,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Cursor.clear,matplotlib,method,matplotlib.widgets.RadioButtons
matplotlib.widgets.Cursor.onmove,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Cursor.onmove,matplotlib,method,matplotlib.widgets.RadioButtons
matplotlib.sankey.Sankey.add,http://matplotlib.org/api/sankey_api.html#matplotlib.sankey.Sankey.add,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.sankey.Sankey.finish,http://matplotlib.org/api/sankey_api.html#matplotlib.sankey.Sankey.finish,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.tri.TriAnalyzer.circle_ratios,http://matplotlib.org/api/tri_api.html#matplotlib.tri.TriAnalyzer.circle_ratios,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.tri.TriAnalyzer.get_flat_tri_mask,http://matplotlib.org/api/tri_api.html#matplotlib.tri.TriAnalyzer.get_flat_tri_mask,matplotlib,method,matplotlib.widgets.RectangleSelector
matplotlib.ticker.Locator.pan,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.pan,matplotlib,method,matplotlib.widgets.Slider
matplotlib.ticker.Locator.raise_if_exceeds,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.raise_if_exceeds,matplotlib,method,matplotlib.widgets.Slider
matplotlib.ticker.Locator.refresh,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.refresh,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.text.Annotation.draw,http://matplotlib.org/api/text_api.html#matplotlib.text.Annotation.draw,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.text.Annotation.get_window_extent,http://matplotlib.org/api/text_api.html#matplotlib.text.Annotation.get_window_extent,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.text.Annotation.set_figure,http://matplotlib.org/api/text_api.html#matplotlib.text.Annotation.set_figure,matplotlib,method,matplotlib.widgets.Slider
matplotlib.widgets.EllipseSelector.draw_shape,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.EllipseSelector.draw_shape,matplotlib,method,matplotlib.widgets.Slider
matplotlib.widgets.Lasso.onmove,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Lasso.onmove,matplotlib,method,matplotlib.widgets.SpanSelector
matplotlib.widgets.Lasso.onrelease,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Lasso.onrelease,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.Locator.set_params,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.set_params,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.Locator.tick_values,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.tick_values,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.Locator.view_limits,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.view_limits,matplotlib,method,matplotlib.patheffects.AbstractPathEffect
matplotlib.spines.Spine.cla,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.cla,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.spines.Spine.draw,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.draw,matplotlib,method,matplotlib.path.Path
matplotlib.text.Annotation.update_positions,http://matplotlib.org/api/text_api.html#matplotlib.text.Annotation.update_positions,matplotlib,method,matplotlib.path.Path
matplotlib.text.OffsetFrom.get_unit,http://matplotlib.org/api/text_api.html#matplotlib.text.OffsetFrom.get_unit,matplotlib,method,matplotlib.widgets.SpanSelector
matplotlib.text.OffsetFrom.set_unit,http://matplotlib.org/api/text_api.html#matplotlib.text.OffsetFrom.set_unit,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.widgets.LassoSelector.onpress,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LassoSelector.onpress,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.widgets.LassoSelector.onrelease,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LassoSelector.onrelease,matplotlib,method,matplotlib.text.Annotation
matplotlib.widgets.LockDraw.available,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LockDraw.available,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.ticker.Locator.zoom,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.Locator.zoom,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.IndexLocator.set_params,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.IndexLocator.set_params,matplotlib,method,matplotlib.ticker.ScalarFormatter
matplotlib.ticker.IndexLocator.tick_values,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.IndexLocator.tick_values,matplotlib,method,matplotlib.ticker.LogFormatter
matplotlib.spines.Spine.get_bounds,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_bounds,matplotlib,method,matplotlib.sankey.Sankey
matplotlib.spines.Spine.get_patch_transform,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_patch_transform,matplotlib,method,matplotlib.sankey.Sankey
matplotlib.spines.Spine.get_path,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_path,matplotlib,method,matplotlib.spines.Spine
matplotlib.text.Text.contains,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.contains,matplotlib,method,matplotlib.spines.Spine
matplotlib.text.Text.draw,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.draw,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.text.Text.get_bbox_patch,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_bbox_patch,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.patheffects.AbstractPathEffect.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.AbstractPathEffect.draw_path,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.patheffects.PathEffectRenderer.copy_with_path_effect,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.copy_with_path_effect,matplotlib,method,matplotlib.path.Path
matplotlib.widgets.LockDraw.isowner,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LockDraw.isowner,matplotlib,method,matplotlib.path.Path
matplotlib.widgets.LockDraw.locked,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LockDraw.locked,matplotlib,method,matplotlib.path.Path
matplotlib.widgets.LockDraw.release,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.LockDraw.release,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.ticker.FixedLocator.set_params,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.FixedLocator.set_params,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.ticker.FixedLocator.tick_values,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.FixedLocator.tick_values,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.ticker.NullLocator.tick_values,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.NullLocator.tick_values,matplotlib,method,matplotlib.text.Annotation
matplotlib.spines.Spine.get_position,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_position,matplotlib,method,matplotlib.text.Annotation
matplotlib.spines.Spine.get_smart_bounds,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_smart_bounds,matplotlib,method,matplotlib.text.Annotation
matplotlib.spines.Spine.get_spine_transform,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.get_spine_transform,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.text.Text.get_color,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_color,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.text.Text.get_family,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_family,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.text.Text.get_font_properties,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_font_properties,matplotlib,method,matplotlib.ticker.LogFormatter
matplotlib.path.Path.cleaned,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.cleaned,matplotlib,method,matplotlib.ticker.LogFormatter
matplotlib.path.Path.clip_to_bbox,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.clip_to_bbox,matplotlib,method,matplotlib.ticker.LogFormatter
matplotlib.patheffects.PathEffectRenderer.draw_markers,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.draw_markers,matplotlib,method,matplotlib.spines.Spine
matplotlib.patheffects.PathEffectRenderer.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.draw_path,matplotlib,method,matplotlib.spines.Spine
matplotlib.patheffects.PathEffectRenderer.draw_path_collection,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.draw_path_collection,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.draw,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.draw,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.widgets.MultiCursor.clear,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.MultiCursor.clear,matplotlib,method,matplotlib.patheffects.PathEffectRenderer
matplotlib.widgets.MultiCursor.connect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.MultiCursor.connect,matplotlib,method,matplotlib.patheffects.PathPatchEffect
matplotlib.widgets.MultiCursor.disconnect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.MultiCursor.disconnect,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LinearLocator.set_params,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LinearLocator.set_params,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LinearLocator.tick_values,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LinearLocator.tick_values,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LinearLocator.view_limits,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LinearLocator.view_limits,matplotlib,method,matplotlib.widgets.SubplotTool
matplotlib.spines.Spine.is_frame_like,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.is_frame_like,matplotlib,method,matplotlib.widgets.ToolHandles
matplotlib.spines.Spine.register_axis,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.register_axis,matplotlib,method,matplotlib.widgets.ToolHandles
matplotlib.spines.Spine.set_bounds,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.set_bounds,matplotlib,method,matplotlib.text.Annotation
matplotlib.text.Text.get_fontfamily,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontfamily,matplotlib,method,matplotlib.text.OffsetFrom
matplotlib.text.Text.get_fontname,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontname,matplotlib,method,matplotlib.text.OffsetFrom
matplotlib.text.Text.get_fontproperties,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontproperties,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.path.Path.contains_path,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.contains_path,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.path.Path.contains_point,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.contains_point,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.path.Path.contains_points,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.contains_points,matplotlib,method,matplotlib.ticker.LogFormatter
matplotlib.patheffects.PathEffectRenderer.new_gc,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.new_gc,matplotlib,method,matplotlib.ticker.Locator
matplotlib.patheffects.PathEffectRenderer.points_to_pixels,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathEffectRenderer.points_to_pixels,matplotlib,method,matplotlib.ticker.Locator
matplotlib.patheffects.PathPatchEffect.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.PathPatchEffect.draw_path,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.get_bbox_to_anchor,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.get_bbox_to_anchor,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.get_child,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.get_child,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.get_children,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.get_children,matplotlib,method,matplotlib.patheffects.SimpleLineShadow
matplotlib.widgets.MultiCursor.onmove,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.MultiCursor.onmove,matplotlib,method,matplotlib.patheffects.SimplePatchShadow
matplotlib.widgets.RadioButtons.disconnect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.RadioButtons.disconnect,matplotlib,method,matplotlib.patheffects.Stroke
matplotlib.widgets.RadioButtons.on_clicked,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.RadioButtons.on_clicked,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LogLocator.base,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogLocator.base,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LogLocator.set_params,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogLocator.set_params,matplotlib,method,matplotlib.path.Path
matplotlib.ticker.LogLocator.subs,http://matplotlib.org/api/ticker_api.html#matplotlib.ticker.LogLocator.subs,matplotlib,method,matplotlib.widgets.ToolHandles
matplotlib.spines.Spine.set_color,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.set_color,matplotlib,method,matplotlib.widgets.ToolHandles
matplotlib.spines.Spine.set_patch_circle,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.set_patch_circle,matplotlib,method,matplotlib.widgets.Widget
matplotlib.spines.Spine.set_patch_line,http://matplotlib.org/api/spines_api.html#matplotlib.spines.Spine.set_patch_line,matplotlib,method,matplotlib.text.Text
matplotlib.text.Text.get_fontsize,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontsize,matplotlib,method,matplotlib.text.Text
matplotlib.text.Text.get_fontstretch,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontstretch,matplotlib,method,matplotlib.text.Text
matplotlib.text.Text.get_fontstyle,http://matplotlib.org/api/text_api.html#matplotlib.text.Text.get_fontstyle,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.path.Path.copy,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.copy,matplotlib,method,matplotlib.offsetbox.AnchoredOffsetbox
matplotlib.path.Path.deepcopy,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.deepcopy,matplotlib,method,matplotlib.offsetbox.AnnotationBbox
matplotlib.path.Path.get_extents,http://matplotlib.org/api/path_api.html#matplotlib.path.Path.get_extents,matplotlib,method,matplotlib.ticker.Locator
matplotlib.patheffects.SimpleLineShadow.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.SimpleLineShadow.draw_path,matplotlib,method,matplotlib.ticker.Locator
matplotlib.patheffects.SimplePatchShadow.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.SimplePatchShadow.draw_path,matplotlib,method,matplotlib.ticker.Locator
matplotlib.patheffects.Stroke.draw_path,http://matplotlib.org/api/patheffects_api.html#matplotlib.patheffects.Stroke.draw_path,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.get_extent,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.get_extent,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.get_window_extent,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.get_window_extent,matplotlib,method,matplotlib.spines.Spine
matplotlib.offsetbox.AnchoredOffsetbox.set_bbox_to_anchor,http://matplotlib.org/api/offsetbox_api.html#matplotlib.offsetbox.AnchoredOffsetbox.set_bbox_to_anchor,matplotlib,method,matplotlib.patheffects.withSimplePatchShadow
matplotlib.widgets.RadioButtons.set_active,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.RadioButtons.set_active,matplotlib,method,matplotlib.patheffects.withStroke
matplotlib.widgets.RectangleSelector.draw_shape,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.RectangleSelector.draw_shape,matplotlib,method,matplotlib.path.Path
matplotlib.widgets.Slider.disconnect,http://matplotlib.org/api/widgets_api.html#matplotlib.widgets.Slider.disconnect,matplotlib,method,matplotlib.path.Path
matplotlib.markers.MarkerStyle.get_alt_path,http://matplotlib.org/api/markers_api.html#matplotlib.markers.MarkerStyle.get_alt_path,matplotlib,method,matplotlib.path.Path
matplotlib.markers.MarkerStyle.get_alt_transform,http://matplotlib.org/api/markers_api.html#matplotlib.markers.MarkerStyle.get_alt_transform,matplotlib,method,matplotlib.widgets.Widget
matplotlib.markers.MarkerStyle.get_capstyle,http://matplotlib.org/api/markers_api.html#matplotlib.markers.MarkerStyle.get_capstyle,matplotlib,method,matplotlib.widgets.Widget
